,Energy,Divergence
513,-1.9550798625620797e-08,12.460831490062581
514,-1.9660235814430915e-08,12.213884119006405
515,-1.977121567803626e-08,12.235166477085999
516,-1.9882424194848324e-08,12.209392925111601
517,-1.9995886518830893e-08,12.26345940983042
518,-2.0108341090649082e-08,12.203731038102452
519,-2.0221522108336692e-08,12.4789764651663
520,-2.033526909511949e-08,12.28161145160487
521,-2.0450830833011168e-08,11.653868757783268
522,-2.0565660041651632e-08,12.031780740170603
523,-2.0682813541384126e-08,12.252969498465074
524,-2.080046525335366e-08,12.401353367020103
525,-2.0916456188060667e-08,12.11424849748188
526,-2.103429417900826e-08,12.043619998154506
527,-2.115594144809745e-08,12.126976748922875
528,-2.1278914276355355e-08,12.386891714240543
529,-2.1399254865985214e-08,12.47137662055869
530,-2.1518754263659483e-08,11.974910681726662
531,-2.163950475088777e-08,11.728915522504733
532,-2.1762421989270586e-08,11.647336842240666
533,-2.1887680929960554e-08,12.463751369783687
534,-2.2010293367418154e-08,12.450279207603728
535,-2.213378706364185e-08,12.178920577816456
536,-2.2257655835025874e-08,11.738927807683064
537,-2.2381868635083244e-08,11.549451489214693
538,-2.2507528243433054e-08,12.093950331363253
539,-2.2635618707859037e-08,12.099998223382737
540,-2.2763792871969373e-08,11.967302885547223
541,-2.2888834067952008e-08,11.942728600995974
542,-2.3013431802654027e-08,11.834082242762413
543,-2.3141359902471916e-08,11.803799040116683
544,-2.3271914367330906e-08,11.938798976999964
545,-2.3401914610470475e-08,11.662815287157896
546,-2.3530975068081252e-08,11.431386228616589
547,-2.3660217189631014e-08,11.621789471275727
548,-2.3791882825189686e-08,11.869479115579194
549,-2.3923673276053157e-08,12.062327696176762
550,-2.4054487440787778e-08,11.461616105461466
551,-2.4186750721332265e-08,11.145166777756877
552,-2.4319712338104324e-08,11.386604382357177
553,-2.4453735828690005e-08,11.683321021311878
554,-2.458789483303364e-08,11.720560062978974
555,-2.4724274500357316e-08,11.772309687734376
556,-2.4863549881990628e-08,11.310270133246116
557,-2.5005564486857477e-08,11.372732562487329
558,-2.5144720087864238e-08,11.486298082664378
559,-2.5285078530524637e-08,11.268400298379676
560,-2.542677511878838e-08,11.584805288273586
561,-2.5571818854078406e-08,11.385467328859818
562,-2.571616236525389e-08,11.482565143119691
563,-2.5860372250710742e-08,11.146769749480736
564,-2.6004525916894002e-08,11.334033318725453
565,-2.614950818869732e-08,11.116080325501708
566,-2.6294507661974946e-08,11.676225024321441
567,-2.644202148123631e-08,11.68543168442418
568,-2.6590721779821217e-08,11.297216329455123
569,-2.6740328929569358e-08,11.043203600294513
570,-2.688944353103285e-08,11.008740301638593
571,-2.7041630685940776e-08,11.146573542429142
572,-2.7193923356998027e-08,10.957260931408342
573,-2.7346524185468174e-08,11.505422134571752
574,-2.7500840542197368e-08,11.452207615115631
575,-2.7655951521237683e-08,11.391732205261007
576,-2.781100712010499e-08,11.16692020348903
577,-2.796699495274297e-08,10.781747422106767
578,-2.812391648756745e-08,10.641279277082642
579,-2.828050490201985e-08,11.215518291000036
580,-2.8436540982724284e-08,11.755950628611116
581,-2.8595803380910224e-08,10.775559608217998
582,-2.8755128501442905e-08,10.375803859505849
583,-2.8918112492552975e-08,10.56450492735874
584,-2.908327141604231e-08,11.57453141091973
585,-2.9247258754223014e-08,11.64350536956579
586,-2.9411569982842703e-08,10.673136353020006
587,-2.9576461235425314e-08,10.188550927988482
588,-2.9743371348858443e-08,10.197722326870606
589,-2.9911537796232594e-08,11.121622536944015
590,-3.0081621783828526e-08,11.133150866393013
591,-3.0249001160897196e-08,10.777576362991017
592,-3.041514727922759e-08,10.432984113170805
593,-3.05814779983513e-08,10.338007014754895
594,-3.0750181256563e-08,10.62289526843026
595,-3.0918118841315075e-08,10.595523686308363
596,-3.1086618619281104e-08,10.72406544218391
597,-3.1251686291985386e-08,10.442046456314099
598,-3.1416092968236484e-08,10.538622975743168
599,-3.1583331377915226e-08,10.07559260236951
600,-3.175041455521067e-08,10.430752722986753
601,-3.191978950877703e-08,10.779491343279652
602,-3.208787666247498e-08,10.61090461071011
603,-3.225447966824477e-08,9.987464011549656
604,-3.241835981317291e-08,10.162164208413596
605,-3.2585223567596446e-08,10.007693846590433
606,-3.274930278774802e-08,10.349856529538155
607,-3.2911532014865945e-08,10.8066145659219
608,-3.307072414033231e-08,10.618704599607886
609,-3.3234552261683334e-08,10.186153696223922
610,-3.339818445457625e-08,10.062681142750991
611,-3.3564420566813455e-08,10.58910217510714
612,-3.373064367314475e-08,9.905583431126116
613,-3.389425530839041e-08,10.196397114988038
614,-3.405303334114743e-08,10.54191379365827
615,-3.421172494724503e-08,10.64282676218105
616,-3.437042116841149e-08,10.407503388083507
617,-3.4528148445519144e-08,10.491542744110149
618,-3.468689018765024e-08,10.530398340578225
